"","X1","G_means","gen_factor","exp_env_factor","E_means","data.type","row"
"26837","G_11",-0.652087344710738,"G_1","E_1",-0.899894336824767,"mean.ne",481
"26838","G_21",0.157950408695027,"G_2","E_2",0.35655182237077,"mean.ne",481
"26839","G_31",0.296835829809494,"G_3","E_3",0.333890914796999,"mean.ne",481
"26840","G_41",0.197301106206217,"G_4","E_4",0.209451599656998,"mean.ne",481
"26841","1",-0.5058726177898,"G_1","E_1",-0.701351127705103,"raw",482
"26842","2",-0.269892236166164,"G_2","E_2",0.110036312285824,"raw",482
"26843","3",-0.376618567772305,"G_3","E_3",0.357229693201489,"raw",482
"26844","4",1.09713364448775,"G_4","E_4",0.178835344977275,"raw",482
"26845","G_1",-0.505872617789801,"G_1","E_1",-0.701351127705104,"means",482
"26846","G_2",-0.269892236166165,"G_2","E_2",0.110036312285822,"means",482
"26847","G_3",-0.376618567772308,"G_3","E_3",0.35722969320149,"means",482
"26848","G_4",1.09713364448775,"G_4","E_4",0.178835344977272,"means",482
"26849","11",-0.466875289373091,"G_1","E_1",-0.600678346531631,"raw.ne",482
"26850","21",-0.239161601350026,"G_2","E_2",0.146482367120713,"raw.ne",482
"26851","31",-0.4057207991738,"G_3","E_3",0.286860712902278,"raw.ne",482
"26852","41",1.11175768989692,"G_4","E_4",0.167335266508644,"raw.ne",482
"26853","G_11",-0.466875289373092,"G_1","E_1",-0.600678346531632,"mean.ne",482
"26854","G_21",-0.239161601350026,"G_2","E_2",0.146482367120712,"mean.ne",482
"26855","G_31",-0.405720799173801,"G_3","E_3",0.286860712902279,"mean.ne",482
"26856","G_41",1.11175768989692,"G_4","E_4",0.167335266508641,"mean.ne",482
"26857","1",-0.853762165912621,"G_1","E_1",-0.358297374151643,"raw",483
"26858","2",-0.608042830663482,"G_2","E_2",0.206049509904056,"raw",483
"26859","3",0.419465372182183,"G_3","E_3",-0.0713189223984857,"raw",483
"26860","4",1.35844381595597,"G_4","E_4",0.539670978208122,"raw",483
"26861","G_1",-0.853762165912623,"G_1","E_1",-0.358297374151644,"means",483
"26862","G_2",-0.608042830663483,"G_2","E_2",0.206049509904055,"means",483
"26863","G_3",0.41946537218218,"G_3","E_3",-0.0713189223984858,"means",483
"26864","G_4",1.35844381595597,"G_4","E_4",0.539670978208121,"means",483
"26865","11",-1.00687383852875,"G_1","E_1",-0.439919905274591,"raw.ne",483
"26866","21",-0.591927989602077,"G_2","E_2",0.106247026066173,"raw.ne",483
"26867","31",0.358443776936844,"G_3","E_3",-0.0740609124318174,"raw.ne",483
"26868","41",1.24035805119399,"G_4","E_4",0.407733791640238,"raw.ne",483
"26869","G_11",-1.00687383852875,"G_1","E_1",-0.439919905274592,"mean.ne",483
"26870","G_21",-0.591927989602077,"G_2","E_2",0.106247026066171,"mean.ne",483
"26871","G_31",0.358443776936841,"G_3","E_3",-0.0740609124318177,"mean.ne",483
"26872","G_41",1.24035805119399,"G_4","E_4",0.407733791640238,"mean.ne",483
"26873","1",0.3239718217849,"G_1","E_1",-0.610645762891035,"raw",484
"26874","2",-0.0943990321440861,"G_2","E_2",0.215605124149646,"raw",484
"26875","3",0.716776090325686,"G_3","E_3",-0.088521881602051,"raw",484
"26876","4",-0.688643251971722,"G_4","E_4",0.741268148338218,"raw",484
"26877","G_1",0.3239718217849,"G_1","E_1",-0.610645762891037,"means",484
"26878","G_2",-0.0943990321440862,"G_2","E_2",0.215605124149646,"means",484
"26879","G_3",0.716776090325687,"G_3","E_3",-0.0885218816020495,"means",484
"26880","G_4",-0.688643251971723,"G_4","E_4",0.741268148338218,"means",484
"26881","11",0.214506460179528,"G_1","E_1",-0.595951721640654,"raw.ne",484
"26882","21",-0.152567325262745,"G_2","E_2",0.0378800253671419,"raw.ne",484
"26883","31",0.605683729054229,"G_3","E_3",-0.0771548371860974,"raw.ne",484
"26884","41",-0.66762286397101,"G_4","E_4",0.635226533459611,"raw.ne",484
"26885","G_11",0.214506460179527,"G_1","E_1",-0.595951721640655,"mean.ne",484
"26886","G_21",-0.152567325262746,"G_2","E_2",0.0378800253671418,"mean.ne",484
"26887","G_31",0.60568372905423,"G_3","E_3",-0.077154837186096,"mean.ne",484
"26888","G_41",-0.667622863971011,"G_4","E_4",0.63522653345961,"mean.ne",484
"26889","1",-0.167283784322472,"G_1","E_1",-0.864427598094967,"raw",485
"26890","2",0.458580457887076,"G_2","E_2",-0.0868142564230467,"raw",485
"26891","3",-0.0830428366091712,"G_3","E_3",0.261799740679501,"raw",485
"26892","4",-0.208144564408493,"G_4","E_4",0.689551386385453,"raw",485
"26893","G_1",-0.167283784322473,"G_1","E_1",-0.864427598094967,"means",485
"26894","G_2",0.458580457887077,"G_2","E_2",-0.0868142564230474,"means",485
"26895","G_3",-0.0830428366091692,"G_3","E_3",0.261799740679501,"means",485
"26896","G_4",-0.208144564408493,"G_4","E_4",0.689551386385455,"means",485
"26897","11",-0.11975502772975,"G_1","E_1",-0.897426200517408,"raw.ne",485
"26898","21",0.422791222102494,"G_2","E_2",-0.0984413883523445,"raw.ne",485
"26899","31",-0.0680899639160883,"G_3","E_3",0.376809418495754,"raw.ne",485
"26900","41",-0.234946230456657,"G_4","E_4",0.619058170373998,"raw.ne",485
"26901","G_11",-0.119755027729751,"G_1","E_1",-0.897426200517407,"mean.ne",485
"26902","G_21",0.422791222102494,"G_2","E_2",-0.0984413883523454,"mean.ne",485
"26903","G_31",-0.0680899639160862,"G_3","E_3",0.376809418495754,"mean.ne",485
"26904","G_41",-0.234946230456657,"G_4","E_4",0.619058170373999,"mean.ne",485
"26905","1",1.02195455757358,"G_1","E_1",-0.827118222287442,"raw",486
"26906","2",-0.0813244534120525,"G_2","E_2",-0.0435445675248497,"raw",486
"26907","3",-0.217467002950307,"G_3","E_3",0.279088674554534,"raw",486
"26908","4",-0.656038942866402,"G_4","E_4",0.658698273602574,"raw",486
"26909","G_1",1.02195455757358,"G_1","E_1",-0.827118222287442,"means",486
"26910","G_2",-0.0813244534120525,"G_2","E_2",-0.0435445675248513,"means",486
"26911","G_3",-0.217467002950307,"G_3","E_3",0.279088674554537,"means",486
"26912","G_4",-0.656038942866403,"G_4","E_4",0.658698273602572,"means",486
"26913","11",1.00833703279241,"G_1","E_1",-0.97720641975081,"raw.ne",486
"26914","21",-0.133234316609977,"G_2","E_2",-0.1823911862553,"raw.ne",486
"26915","31",-0.228949292213335,"G_3","E_3",0.357867781116556,"raw.ne",486
"26916","41",-0.646153423969098,"G_4","E_4",0.801729824889554,"raw.ne",486
"26917","G_11",1.00833703279241,"G_1","E_1",-0.977206419750811,"mean.ne",486
"26918","G_21",-0.133234316609977,"G_2","E_2",-0.182391186255301,"mean.ne",486
"26919","G_31",-0.228949292213334,"G_3","E_3",0.357867781116558,"mean.ne",486
"26920","G_41",-0.646153423969099,"G_4","E_4",0.801729824889553,"mean.ne",486
"26921","1",0.552873099304284,"G_1","E_1",-1.11119174493632,"raw",487
"26922","2",0.698797714849418,"G_2","E_2",0.0586109016028754,"raw",487
"26923","3",-0.677143942546487,"G_3","E_3",0.44977578293222,"raw",487
"26924","4",-0.788624059809539,"G_4","E_4",0.388707872198903,"raw",487
"26925","G_1",0.552873099304284,"G_1","E_1",-1.11119174493632,"means",487
"26926","G_2",0.698797714849418,"G_2","E_2",0.0586109016028731,"means",487
"26927","G_3",-0.677143942546488,"G_3","E_3",0.449775782932223,"means",487
"26928","G_4",-0.788624059809541,"G_4","E_4",0.388707872198901,"means",487
"26929","11",0.568007728790862,"G_1","E_1",-1.01668254274948,"raw.ne",487
"26930","21",0.71085073386797,"G_2","E_2",0.0383582390741392,"raw.ne",487
"26931","31",-0.615848034903573,"G_3","E_3",0.428758368555375,"raw.ne",487
"26932","41",-0.663010427755256,"G_4","E_4",0.549565935119967,"raw.ne",487
"26933","G_11",0.568007728790861,"G_1","E_1",-1.01668254274948,"mean.ne",487
"26934","G_21",0.71085073386797,"G_2","E_2",0.0383582390741368,"mean.ne",487
"26935","G_31",-0.615848034903573,"G_3","E_3",0.428758368555377,"mean.ne",487
"26936","G_41",-0.663010427755257,"G_4","E_4",0.549565935119964,"mean.ne",487
"26937","1",0.998711320312637,"G_1","E_1",-0.803923692408399,"raw",488
"26938","2",0.503157916684579,"G_2","E_2",-0.0825538201333381,"raw",488
"26939","3",-0.304127543374852,"G_3","E_3",0.209314287035106,"raw",488
"26940","4",-0.968431995222836,"G_4","E_4",0.90647292390616,"raw",488
"26941","G_1",0.998711320312637,"G_1","E_1",-0.803923692408398,"means",488
"26942","G_2",0.503157916684579,"G_2","E_2",-0.0825538201333395,"means",488
"26943","G_3",-0.30412754337485,"G_3","E_3",0.209314287035108,"means",488
"26944","G_4",-0.968431995222837,"G_4","E_4",0.906472923906159,"means",488
"26945","11",0.99175821208186,"G_1","E_1",-0.830014321986467,"raw.ne",488
"26946","21",0.317481501865626,"G_2","E_2",-0.185679043554332,"raw.ne",488
"26947","31",-0.303537697367245,"G_3","E_3",0.204381581627079,"raw.ne",488
"26948","41",-1.00570201658024,"G_4","E_4",0.811311783913718,"raw.ne",488
"26949","G_11",0.991758212081861,"G_1","E_1",-0.830014321986467,"mean.ne",488
"26950","G_21",0.317481501865626,"G_2","E_2",-0.185679043554333,"mean.ne",488
"26951","G_31",-0.303537697367244,"G_3","E_3",0.204381581627082,"mean.ne",488
"26952","G_41",-1.00570201658024,"G_4","E_4",0.811311783913718,"mean.ne",488
"26953","1",-0.305650567832297,"G_1","E_1",-0.786548310178053,"raw",489
"26954","2",-0.0792807204012821,"G_2","E_2",0.162134085412855,"raw",489
"26955","3",0.271533311760819,"G_3","E_3",-0.0210214417996806,"raw",489
"26956","4",0.253483561608838,"G_4","E_4",0.785521251700957,"raw",489
"26957","G_1",-0.305650567832298,"G_1","E_1",-0.786548310178054,"means",489
"26958","G_2",-0.0792807204012827,"G_2","E_2",0.162134085412854,"means",489
"26959","G_3",0.271533311760818,"G_3","E_3",-0.0210214417996799,"means",489
"26960","G_4",0.253483561608837,"G_4","E_4",0.785521251700955,"means",489
"26961","11",-0.353046289574131,"G_1","E_1",-0.905465708238857,"raw.ne",489
"26962","21",-0.158500936670381,"G_2","E_2",0.182077593426999,"raw.ne",489
"26963","31",0.335455561858588,"G_3","E_3",0.0222659736039851,"raw.ne",489
"26964","41",0.176091664385925,"G_4","E_4",0.701122141207875,"raw.ne",489
"26965","G_11",-0.353046289574131,"G_1","E_1",-0.905465708238856,"mean.ne",489
"26966","G_21",-0.158500936670381,"G_2","E_2",0.182077593426998,"mean.ne",489
"26967","G_31",0.335455561858587,"G_3","E_3",0.0222659736039854,"mean.ne",489
"26968","G_41",0.176091664385925,"G_4","E_4",0.701122141207872,"mean.ne",489
"26969","1",0.0387986876413069,"G_1","E_1",-1.31251195331383,"raw",48
"26970","2",-0.135211862719806,"G_2","E_2",1.21609877823533,"raw",48
"26971","G_1",0.0387986876413067,"G_1","E_1",-1.31251195331383,"means",48
"26972","G_2",-0.135211862719806,"G_2","E_2",1.21609877823533,"means",48
"26973","11",-0.0886155913271344,"G_1","E_1",-0.861109649327925,"raw.ne",48
"26974","21",0.0886155913271348,"G_2","E_2",0.861109649327925,"raw.ne",48
"26975","G_11",-0.0886155913271347,"G_1","E_1",-0.861109649327925,"mean.ne",48
"26976","G_21",0.0886155913271347,"G_2","E_2",0.861109649327925,"mean.ne",48
"26977","1",1.15775602585689,"G_1","E_1",-0.430990321663405,"raw",490
"26978","2",0.337513022144737,"G_2","E_2",-0.0412911449409689,"raw",490
"26979","3",-0.404161553910162,"G_3","E_3",-0.0469038916653156,"raw",490
"26980","4",-1.2394039882016,"G_4","E_4",0.370888864159548,"raw",490
"26981","G_1",1.15775602585688,"G_1","E_1",-0.430990321663405,"means",490
"26982","G_2",0.337513022144737,"G_2","E_2",-0.0412911449409697,"means",490
"26983","G_3",-0.404161553910161,"G_3","E_3",-0.0469038916653145,"means",490
"26984","G_4",-1.2394039882016,"G_4","E_4",0.370888864159548,"means",490
"26985","11",1.2723975179262,"G_1","E_1",-0.244216219149653,"raw.ne",490
"26986","21",0.410382535034752,"G_2","E_2",-0.171352773299672,"raw.ne",490
"26987","31",-0.47842354982585,"G_3","E_3",0.0321459937835489,"raw.ne",490
"26988","41",-1.2043565031351,"G_4","E_4",0.383422998665773,"raw.ne",490
"26989","G_11",1.2723975179262,"G_1","E_1",-0.244216219149652,"mean.ne",490
"26990","G_21",0.410382535034753,"G_2","E_2",-0.171352773299671,"mean.ne",490
"26991","G_31",-0.478423549825848,"G_3","E_3",0.0321459937835499,"mean.ne",490
"26992","G_41",-1.2043565031351,"G_4","E_4",0.383422998665773,"mean.ne",490
"26993","1",-0.858477974804138,"G_1","E_1",-0.436852942973059,"raw",491
"26994","2",-0.0546149338228691,"G_2","E_2",0.149978168771805,"raw",491
"26995","3",0.800297780424608,"G_3","E_3",0.446575640287635,"raw",491
"26996","4",0.000502995854832877,"G_4","E_4",-0.271992998433947,"raw",491
"26997","G_1",-0.858477974804137,"G_1","E_1",-0.436852942973059,"means",491
"26998","G_2",-0.0546149338228693,"G_2","E_2",0.149978168771803,"means",491
"26999","G_3",0.800297780424605,"G_3","E_3",0.446575640287636,"means",491
"27000","G_4",0.000502995854833641,"G_4","E_4",-0.271992998433947,"means",491
"27001","11",-0.874977341804346,"G_1","E_1",-0.327099234708305,"raw.ne",491
"27002","21",-0.103769397005548,"G_2","E_2",0.183408286258135,"raw.ne",491
"27003","31",0.932216990913492,"G_3","E_3",0.387809956731292,"raw.ne",491
"27004","41",0.0465297478964034,"G_4","E_4",-0.244119008281121,"raw.ne",491
"27005","G_11",-0.874977341804345,"G_1","E_1",-0.327099234708306,"mean.ne",491
"27006","G_21",-0.103769397005548,"G_2","E_2",0.183408286258133,"mean.ne",491
"27007","G_31",0.932216990913488,"G_3","E_3",0.387809956731295,"mean.ne",491
"27008","G_41",0.046529747896405,"G_4","E_4",-0.244119008281122,"mean.ne",491
"27009","1",0.537598118392572,"G_1","E_1",-0.405707303243492,"raw",492
"27010","2",-0.395415820779714,"G_2","E_2",-0.0912469219722097,"raw",492
"27011","3",-0.284904691493896,"G_3","E_3",0.552738064728098,"raw",492
"27012","4",0.477993015521544,"G_4","E_4",0.279486782128109,"raw",492
"27013","G_1",0.537598118392572,"G_1","E_1",-0.405707303243494,"means",492
"27014","G_2",-0.395415820779715,"G_2","E_2",-0.0912469219722121,"means",492
"27015","G_3",-0.284904691493899,"G_3","E_3",0.552738064728102,"means",492
"27016","G_4",0.477993015521544,"G_4","E_4",0.279486782128106,"means",492
"27017","11",0.464337049604535,"G_1","E_1",-0.451792686930065,"raw.ne",492
"27018","21",-0.337049665857937,"G_2","E_2",-0.20061531166891,"raw.ne",492
"27019","31",-0.388250804133319,"G_3","E_3",0.408088760820589,"raw.ne",492
"27020","41",0.260963420386725,"G_4","E_4",0.24431923777839,"raw.ne",492
"27021","G_11",0.464337049604535,"G_1","E_1",-0.451792686930068,"mean.ne",492
"27022","G_21",-0.337049665857938,"G_2","E_2",-0.200615311668913,"mean.ne",492
"27023","G_31",-0.388250804133322,"G_3","E_3",0.408088760820594,"mean.ne",492
"27024","G_41",0.260963420386725,"G_4","E_4",0.244319237778387,"mean.ne",492
"27025","1",0.549355094737,"G_1","E_1",-0.671562354616623,"raw",493
"27026","2",-0.0732676517137059,"G_2","E_2",-0.22307407165175,"raw",493
"27027","3",-0.34000458238762,"G_3","E_3",-0.132814604970342,"raw",493
"27028","4",-0.148583994270798,"G_4","E_4",1.01494989760359,"raw",493
"27029","G_1",0.549355094737,"G_1","E_1",-0.671562354616621,"means",493
"27030","G_2",-0.0732676517137064,"G_2","E_2",-0.223074071651749,"means",493
"27031","G_3",-0.340004582387618,"G_3","E_3",-0.132814604970344,"means",493
"27032","G_4",-0.148583994270797,"G_4","E_4",1.01494989760359,"means",493
"27033","11",0.355142232301368,"G_1","E_1",-0.73908564967797,"raw.ne",493
"27034","21",-0.153086626707841,"G_2","E_2",-0.254632657212315,"raw.ne",493
"27035","31",-0.173100026931247,"G_3","E_3",-0.126874851977239,"raw.ne",493
"27036","41",-0.0289555786622826,"G_4","E_4",1.12059315886752,"raw.ne",493
"27037","G_11",0.355142232301369,"G_1","E_1",-0.739085649677969,"mean.ne",493
"27038","G_21",-0.153086626707842,"G_2","E_2",-0.254632657212315,"mean.ne",493
"27039","G_31",-0.173100026931245,"G_3","E_3",-0.12687485197724,"mean.ne",493
"27040","G_41",-0.0289555786622815,"G_4","E_4",1.12059315886752,"mean.ne",493
"27041","1",0.301129137422406,"G_1","E_1",0.00191321590570872,"raw",494
"27042","2",0.149282893041413,"G_2","E_2",-0.762841438921551,"raw",494
"27043","3",-0.611829155591913,"G_3","E_3",-0.0952764617099877,"raw",494
"27044","4",0.36511224294482,"G_4","E_4",1.05989980254256,"raw",494
"27045","G_1",0.301129137422406,"G_1","E_1",0.0019132159057102,"means",494
"27046","G_2",0.149282893041412,"G_2","E_2",-0.762841438921551,"means",494
"27047","G_3",-0.611829155591911,"G_3","E_3",-0.0952764617099883,"means",494
"27048","G_4",0.365112242944819,"G_4","E_4",1.05989980254256,"means",494
"27049","11",0.222461043245916,"G_1","E_1",-0.079417422808044,"raw.ne",494
"27050","21",0.10192429508809,"G_2","E_2",-0.791181678188271,"raw.ne",494
"27051","31",-0.722247126646445,"G_3","E_3",-0.158868786545563,"raw.ne",494
"27052","41",0.397861788312438,"G_4","E_4",1.02946788754188,"raw.ne",494
"27053","G_11",0.222461043245916,"G_1","E_1",-0.0794174228080434,"mean.ne",494
"27054","G_21",0.10192429508809,"G_2","E_2",-0.791181678188271,"mean.ne",494
"27055","G_31",-0.722247126646443,"G_3","E_3",-0.158868786545562,"mean.ne",494
"27056","G_41",0.397861788312438,"G_4","E_4",1.02946788754188,"mean.ne",494
"27057","1",0.376674913580932,"G_1","E_1",-0.880713270349237,"raw",495
"27058","2",0.526049018790758,"G_2","E_2",0.0270782419895468,"raw",495
"27059","3",-0.703066276070755,"G_3","E_3",0.201121583439078,"raw",495
"27060","4",-0.437595227117654,"G_4","E_4",0.414575874103894,"raw",495
"27061","G_1",0.376674913580932,"G_1","E_1",-0.880713270349237,"means",495
"27062","G_2",0.526049018790757,"G_2","E_2",0.0270782419895446,"means",495
"27063","G_3",-0.703066276070756,"G_3","E_3",0.20112158343908,"means",495
"27064","G_4",-0.437595227117654,"G_4","E_4",0.414575874103891,"means",495
"27065","11",0.404839882440386,"G_1","E_1",-0.798576825994486,"raw.ne",495
"27066","21",0.746856125107368,"G_2","E_2",0.0564046793331321,"raw.ne",495
"27067","31",-0.715057132243284,"G_3","E_3",0.238935614616854,"raw.ne",495
"27068","41",-0.436638875304468,"G_4","E_4",0.503236532044501,"raw.ne",495
"27069","G_11",0.404839882440386,"G_1","E_1",-0.798576825994484,"mean.ne",495
"27070","G_21",0.746856125107368,"G_2","E_2",0.0564046793331298,"mean.ne",495
"27071","G_31",-0.715057132243285,"G_3","E_3",0.238935614616855,"mean.ne",495
"27072","G_41",-0.436638875304469,"G_4","E_4",0.503236532044499,"mean.ne",495
"27073","1",0.637328386185824,"G_1","E_1",-1.18001171943997,"raw",496
"27074","2",0.225679869190521,"G_2","E_2",-0.290653249765095,"raw",496
"27075","3",-0.244110939762238,"G_3","E_3",0.34952148354646,"raw",496
"27076","4",-0.626302450971717,"G_4","E_4",1.113738350301,"raw",496
"27077","G_1",0.637328386185824,"G_1","E_1",-1.18001171943997,"means",496
"27078","G_2",0.22567986919052,"G_2","E_2",-0.290653249765098,"means",496
"27079","G_3",-0.244110939762238,"G_3","E_3",0.349521483546461,"means",496
"27080","G_4",-0.626302450971718,"G_4","E_4",1.11373835030099,"means",496
"27081","11",0.634912361400607,"G_1","E_1",-1.13256345877763,"raw.ne",496
"27082","21",0.247992454375511,"G_2","E_2",-0.352455242897933,"raw.ne",496
"27083","31",-0.20312504459358,"G_3","E_3",0.384128864337588,"raw.ne",496
"27084","41",-0.679779771182537,"G_4","E_4",1.10088983733797,"raw.ne",496
"27085","G_11",0.634912361400607,"G_1","E_1",-1.13256345877762,"mean.ne",496
"27086","G_21",0.247992454375511,"G_2","E_2",-0.352455242897935,"mean.ne",496
"27087","G_31",-0.203125044593579,"G_3","E_3",0.384128864337588,"mean.ne",496
"27088","G_41",-0.679779771182539,"G_4","E_4",1.10088983733797,"mean.ne",496
"27089","1",-0.96526812126765,"G_1","E_1",-0.355437931014848,"raw",497
"27090","2",-0.468692422812067,"G_2","E_2",-0.539763286564609,"raw",497
"27091","3",0.51340565002935,"G_3","E_3",0.341112214698421,"raw",497
"27092","4",0.925361492749067,"G_4","E_4",0.558895601579737,"raw",497
"27093","G_1",-0.96526812126765,"G_1","E_1",-0.355437931014848,"means",497
"27094","G_2",-0.468692422812068,"G_2","E_2",-0.53976328656461,"means",497
"27095","G_3",0.513405650029348,"G_3","E_3",0.34111221469842,"means",497
