"","X1","row","replicate","env_scenario","delta_env","delta_gen","sample_size","total_samples","n_env","n_pop","std_dev","interaction","Sim_time","true_cov","covariance","covariance_lwrCI","covariance_uprCI","covariance_pvalue","true_cov_means","cov_means","cov_means_lwrCI","cov_means_uprCI","cov_means_pvalue","GxE_Anova","true_GxE_emm","GxE_emm","GxE_emm_lwrCI","GxE_emm_uprCI","GxE_emm_pvalue","true_GxE_omega","GxE_omega","GxE_omega_lwrCI","GxE_omega_uprCI","GxE_omega_pvalue","true_GxE_eta","GxE_eta","GxE_eta_lwrCI","GxE_eta_uprCI","GxE_eta_pvalue","true_GxE_SSq","GxE_SSq","GxE_SSq_lwrCI","GxE_SSq_uprCI","true_GxE_means","GxE_means","GxE_means_lwrCI","GxE_means_uprCI","GxE_means_pvalue"
"1210",1,17202,1,2,0.32605552719906,0.587118291296065,8,32,2,2,1,0.638282618951052,4.38756138086319,-0.07,0.4,0.09,0.77,0.543,-0.07,0.4,0.1,0.74,0.65,0.337542000494004,0.11,0.14,0.01,0.38,0.49,0.02,0,-0.02,0.1,0.33,0.02,0.01,0,0.11,0.49,0.02,0.02,0,0.18,0.11,0.14,0.01,0.36,0.75
"1211",1,17203,1,2,0.707556549459696,0.0285371770150959,8,32,2,2,1,1.01205769972876,5.87603657245636,-0.44,-0.53,-0.96,0.09,0.382,-0.44,-0.53,-0.97,0.01,0.999,0.0871659862827951,0.33,0.34,0.03,0.68,0.13,0.15,0.05,-0.03,0.25,0.11,0.15,0.07,0,0.27,0.13,0.15,0.21,0,0.57,0.33,0.34,0.09,0.63,0.16
"1212",1,17204,1,2,0.874986585462466,-0.914872360415757,8,32,2,2,1,0.810438301879913,5.80439976851145,-0.6,-0.68,-0.98,0.57,0.249,-0.6,-0.68,-0.98,0.14,0.323,0.000128894131985231,0.84,0.77,0.45,1.1,0,0.94,0.35,0.18,0.55,0,0.94,0.38,0.2,0.57,0,0.94,0.81,0.41,0.99,0.84,0.77,0.59,0.86,0
"1213",1,17205,1,2,0.856553516583517,0.102030965033919,8,32,2,2,1,1.74133737152442,5.6055628935496,-0.9,-0.61,-0.98,-0.05,0.305,-0.9,-0.61,-0.98,-0.11,0.334,5.44901265912386e-06,0.65,0.88,0.58,1.17,0,0.56,0.41,0.2,0.68,0,0.56,0.42,0.22,0.69,0,0.56,0.68,0.39,0.87,0.65,0.88,0.59,0.8,0
"1214",1,17206,1,2,0.0469798243138939,-0.70639497321099,8,32,2,2,1,1.52927526645362,4.77206028699875,0.28,0.17,-0.36,0.69,0.78,0.28,0.17,-0.31,0.63,0.999,0.305678379334218,0,0.17,0.01,0.47,0.36,0,0,-0.02,0.16,0.29,0,0.03,0,0.18,0.36,0,0.07,0,0.42,0,0.17,0.01,0.6,0.67
"1215",1,17207,1,2,0.201192767592147,-0.798895467072725,8,32,2,2,1,0.199414619244635,5.51810601154963,-0.26,-0.01,-0.36,0.37,0.993,-0.26,-0.01,-0.31,0.34,0.999,0.102210197466281,0.12,0.31,0.03,0.69,0.25,0.02,0.03,-0.01,0.23,0.18,0.02,0.05,0,0.25,0.25,0.02,0.09,0,0.38,0.12,0.31,0.02,0.56,0.24
"1216",1,17208,1,2,0.0397720350883901,0.931894231121987,8,32,2,2,1,0.428010937292129,3.76146283547084,-0.05,0.24,-0.09,0.61,0.698,-0.05,0.24,-0.05,0.57,0.637,0.345104510644988,0.03,0.16,0.01,0.47,0.48,0,0,-0.02,0.12,0.33,0,0.02,0,0.14,0.48,0,0.03,0,0.21,0.03,0.16,0,0.38,0.7
"1217",1,17209,1,2,0.31570060364902,0.617492733988911,8,32,2,2,1,0.477952392306179,4.30364306370417,0.81,0.75,0.15,0.98,0.191,0.81,0.75,0.26,0.98,0.674,0.000407821832579351,0.34,0.69,0.38,1.01,0,0.16,0.25,0.09,0.47,0,0.16,0.28,0.11,0.49,0,0.16,0.53,0.21,0.81,0.34,0.69,0.41,0.79,0
"1218",1,17210,1,2,0.38688994711265,-0.81607071775943,8,32,2,2,1,0.667218931484967,4.13903956413269,-0.96,-0.96,-0.99,-0.34,0.039,-0.96,-0.96,-0.99,-0.41,0.339,0.00645096573227899,0.44,0.55,0.22,0.91,0.03,0.26,0.12,0.01,0.34,0.03,0.26,0.14,0.02,0.36,0.03,0.26,0.27,0.04,0.65,0.44,0.55,0.22,0.64,0
"1219",1,17211,1,2,0.466446012724191,-0.489850708283484,8,32,2,2,1,0.488470118958503,4.04574932257334,-0.81,-0.53,-0.96,-0.01,0.403,-0.81,-0.53,-0.95,-0.07,0.671,0.212326867420251,0.32,0.2,0.01,0.49,0.3,0.14,0.01,-0.03,0.22,0.25,0.14,0.04,0,0.24,0.3,0.14,0.1,0,0.46,0.32,0.2,0.02,0.57,0.43
"1220",1,17212,1,2,0.418972494080663,0.693168637342751,8,32,2,2,1,1.88654677337036,5.01911897261938,-0.06,0.22,-0.14,0.56,0.732,-0.06,0.22,-0.08,0.5,0.999,0.039402043408455,0.59,0.34,0.06,0.65,0.15,0.47,0.05,-0.01,0.24,0.12,0.47,0.07,0,0.26,0.15,0.47,0.12,0,0.4,0.59,0.34,0.07,0.53,0.08
"1221",1,17213,1,2,0.633182069752365,0.313566510099918,8,32,2,2,1,0.114990698639303,4.82188427845637,0.49,0.77,0.31,0.99,0.179,0.49,0.77,0.37,0.99,0.331,0.356059821248965,0.03,0.16,0.01,0.49,0.45,0,0,-0.02,0.14,0.32,0,0.02,0,0.16,0.45,0,0.04,0,0.38,0.03,0.16,0.01,0.47,0.68
"1222",1,17214,1,2,0.0760755043011159,0.91888973210007,8,32,2,2,1,1.43694423185661,4.77033967574438,-0.48,-0.82,-0.93,0.93,0.151,-0.48,-0.82,-0.96,0.89,0.318,5.15308086849508e-05,0.8,0.93,0.57,1.3,0,0.86,0.42,0.2,0.66,0,0.86,0.45,0.23,0.67,0,0.86,0.99,0.69,1,0.8,0.93,0.75,0.87,0
"1223",1,17215,1,2,0.143305036239326,0.707349597010761,8,32,2,2,1,1.25300717866048,4.62005023558935,0.05,-0.05,-0.51,0.3,0.946,0.05,-0.05,-0.38,0.25,0.999,0.688261838201861,0.03,0.07,0.01,0.43,0.79,0,-0.01,-0.02,0.08,0.48,0,0,0,0.09,0.79,0,0.01,0,0.18,0.03,0.07,0,0.31,0.98
"1224",1,17216,1,2,0.422248356975615,-0.772326541598886,8,32,2,2,1,0.756519494112581,4.76836442550023,-0.08,-0.12,-0.58,0.25,0.865,-0.08,-0.12,-0.51,0.21,0.999,0.000324426163382692,0.46,0.78,0.43,1.12,0,0.28,0.23,0.06,0.48,0,0.28,0.25,0.08,0.49,0,0.28,0.42,0.13,0.7,0.46,0.78,0.38,0.7,0
"1225",1,17217,1,2,0.395220390055329,0.129449976608157,8,32,2,2,1,1.38966466719285,4.79587643146515,-0.39,-0.51,-0.86,-0.17,0.4,-0.39,-0.51,-0.87,-0.17,0.999,0.00295548168729681,0.33,0.4,0.16,0.61,0.02,0.14,0.13,0.01,0.39,0.01,0.14,0.15,0.02,0.41,0.02,0.14,0.25,0.03,0.57,0.33,0.4,0.19,0.67,0
"1226",1,17218,1,2,0.505099427187815,-0.443696258123964,8,32,2,2,1,0.865795475430787,4.67715379397074,0.16,0.42,0.08,0.79,0.497,0.16,0.42,0.14,0.71,0.999,9.95683495794178e-05,0.64,0.68,0.39,0.96,0,0.54,0.23,0.1,0.39,0,0.54,0.25,0.12,0.4,0,0.54,0.38,0.19,0.55,0.64,0.68,0.41,0.63,0
"1227",1,17219,1,2,0.417055409168825,0.237657382152975,8,32,2,2,1,0.121499351691455,4.75957496563594,0.34,0.43,0.13,0.8,0.482,0.34,0.43,0.13,0.83,0.325,0.568349332035831,0.32,0.08,0,0.34,0.71,0.14,-0.01,-0.02,0.07,0.41,0.14,0,0,0.08,0.71,0.14,0.01,0,0.13,0.32,0.08,0.01,0.28,0.94
"1228",1,17220,1,2,0.897220217389986,0.557810916099697,8,32,2,2,1,0.979843728244305,4.30658275286357,0.16,-0.12,-0.77,0.51,0.845,0.16,-0.12,-0.59,0.4,0.687,6.67750627052769e-05,0.73,0.71,0.41,0.98,0,0.71,0.33,0.11,0.59,0,0.71,0.36,0.13,0.61,0,0.71,0.65,0.29,0.91,0.73,0.71,0.55,0.81,0
"1229",1,17221,1,2,0.47747768019326,-0.153084375429899,8,32,2,2,1,0.927764316089451,5.02166404326757,0.57,0.32,0.07,0.67,0.577,0.57,0.32,0.05,0.68,0.999,0.0225238181087251,0.42,0.35,0.08,0.62,0.16,0.24,0.05,0,0.2,0.11,0.24,0.06,0,0.21,0.16,0.24,0.09,0,0.27,0.42,0.35,0.05,0.44,0.04
"1230",1,17222,1,2,0.0984006715007126,0.44385836366564,8,32,2,2,1,1.69490626500919,5.16946164369583,0.16,0.1,-0.46,0.84,0.878,0.16,0.1,-0.35,0.72,0.999,0.00362851628646154,0.46,0.68,0.32,1.08,0.01,0.28,0.18,0.04,0.41,0.01,0.28,0.2,0.06,0.43,0.01,0.28,0.46,0.12,0.81,0.46,0.68,0.32,0.74,0
"1231",1,17223,1,2,0.724624423775822,0.484515179879963,8,32,2,2,1,1.49155356688425,5.25020568370819,-0.92,-0.96,-0.98,0.07,0.027,-0.92,-0.96,-0.98,0.02,0.331,0.00207685982266282,0.45,0.65,0.31,1.03,0,0.27,0.22,0.04,0.47,0,0.27,0.25,0.07,0.48,0,0.27,0.62,0.26,0.92,0.45,0.65,0.48,0.79,0
"1232",1,17224,1,2,0.0334282235708088,0.32302082516253,8,32,2,2,1,1.5764947286807,4.02003329992294,-0.6,-0.32,-0.8,0.13,0.633,-0.6,-0.32,-0.69,0.09,0.693,0.242468334774357,0.19,0.23,0.01,0.57,0.36,0.05,0.01,-0.02,0.18,0.28,0.05,0.03,0,0.2,0.36,0.05,0.07,0,0.42,0.19,0.23,0.02,0.53,0.54
"1233",1,17225,1,2,0.967852683737874,0.588954207487404,8,32,2,2,1,0.955926804337651,4.91286823352178,-0.23,-0.9,-0.99,-0.28,0.061,-0.23,-0.9,-0.98,-0.3,0.339,0.000189947942664969,0.48,0.64,0.37,0.91,0,0.3,0.26,0.09,0.48,0,0.3,0.28,0.11,0.49,0,0.3,0.48,0.17,0.78,0.48,0.64,0.37,0.75,0
"1234",1,17226,1,2,0.958033818285912,-0.587313323747367,8,32,2,2,1,0.580061821267009,5.18384212652842,0.24,0.4,-0.02,0.91,0.532,0.24,0.4,0.03,0.83,0.354,0.62912967152529,0.24,0.08,0.01,0.38,0.7,0.08,-0.02,-0.02,0.08,0.46,0.08,0,0,0.1,0.7,0.08,0.01,0,0.2,0.24,0.08,0,0.36,0.97
"1235",1,17227,1,2,0.724649909418076,0.316287936177105,8,32,2,2,1,0.234008988365531,3.16385308504105,0.25,0.44,-0.06,0.96,0.495,0.25,0.44,0,0.94,0.999,0.0119974813674159,0.24,0.45,0.12,0.77,0.04,0.07,0.11,-0.01,0.35,0.04,0.07,0.13,0.01,0.37,0.04,0.07,0.28,0.03,0.57,0.24,0.45,0.19,0.64,0.02
"1236",1,17228,1,2,0.966716467868537,-0.947822669520974,8,32,2,2,1,1.60264179483056,4.6370116909345,-0.13,0.1,-0.24,0.47,0.88,-0.13,0.1,-0.21,0.41,0.999,0.0101568362393964,0.16,0.5,0.15,0.85,0.06,0.04,0.1,0,0.28,0.04,0.04,0.12,0.01,0.29,0.06,0.04,0.2,0.02,0.47,0.16,0.5,0.19,0.56,0.01
"1237",1,17229,1,2,0.24076823098585,-0.0416050250642002,8,32,2,2,1,0.7336037713103,5.05291673342387,-0.72,-0.71,-0.98,-0.09,0.228,-0.72,-0.71,-0.98,-0.15,0.319,0.184229558558852,0.26,0.27,0.02,0.61,0.26,0.09,0.02,-0.02,0.23,0.21,0.09,0.04,0,0.25,0.26,0.09,0.11,0,0.49,0.26,0.27,0.02,0.57,0.42
"1238",1,17230,1,2,0.193890905240551,-0.556245326064527,8,32,2,2,1,0.452810799237341,4.82769262393316,0.06,-0.05,-0.95,0.93,0.957,0.06,-0.05,-0.92,0.93,0.661,0.0003521707302403,0.75,0.85,0.45,1.22,0,0.75,0.34,0.09,0.68,0,0.75,0.37,0.12,0.7,0,0.75,0.98,0.47,1,0.75,0.85,0.65,0.87,0
"1239",1,17231,1,2,0.663830434437841,-0.564728494267911,8,32,2,2,1,0.129187742248178,5.18223361174266,-0.77,-0.96,-0.99,-0.44,0.033,-0.77,-0.96,-0.99,-0.49,0.336,0.209448920459122,0.02,0.25,0.02,0.61,0.37,0,0.01,-0.02,0.17,0.26,0,0.03,0,0.19,0.37,0,0.05,0,0.33,0.02,0.25,0.01,0.49,0.48
"1240",1,17232,1,2,0.0921581340953708,0.102963344193995,8,32,2,2,1,1.40288099134341,5.20601974328359,-0.66,-0.29,-0.93,0.27,0.634,-0.66,-0.29,-0.86,0.17,0.663,0.000136536630742286,0.73,0.82,0.47,1.17,0,0.71,0.3,0.11,0.55,0,0.71,0.33,0.13,0.57,0,0.71,0.61,0.27,0.86,0.73,0.82,0.51,0.78,0
"1241",1,17233,1,2,0.965393311576918,0.349430368747562,8,32,2,2,1,0.493868749123067,4.92805629968643,0.02,0.07,-0.61,0.84,0.903,0.02,0.07,-0.51,0.77,0.671,8.63356104116327e-07,0.6,0.96,0.7,1.22,0,0.48,0.49,0.36,0.66,0,0.48,0.51,0.38,0.68,0,0.48,0.81,0.56,0.95,0.6,0.96,0.65,0.84,0
"1242",1,17234,1,2,0.630689442856237,0.408496341202408,8,32,2,2,1,1.38046331517398,4.8125958442688,0.23,-0.06,-0.43,0.33,0.909,0.23,-0.06,-0.36,0.27,0.999,0.0110148854740205,0.27,0.44,0.15,0.75,0.05,0.09,0.1,0.01,0.28,0.04,0.09,0.12,0.02,0.3,0.05,0.09,0.21,0.02,0.56,0.27,0.44,0.17,0.59,0
"1243",1,17235,1,2,0.617222884204239,0.0572843854315579,8,32,2,2,1,0.641750568989664,5.30997469822566,-0.16,-0.15,-0.48,0.16,0.817,-0.16,-0.15,-0.44,0.11,0.644,0.422792576587466,0,0.14,0.01,0.48,0.58,0,-0.01,-0.02,0.09,0.37,0,0.01,0,0.1,0.58,0,0.02,0,0.13,0,0.14,0.01,0.29,0.8
"1244",1,17236,1,2,0.342360180336982,-0.935703803319484,8,32,2,2,1,1.99835103005171,4.42580727338791,0.54,0.82,-0.22,0.98,0.127,0.54,0.82,0.04,0.98,0.337,0.00169751890262082,0.75,0.62,0.27,0.94,0,0.76,0.23,0.04,0.51,0,0.76,0.26,0.06,0.53,0,0.76,0.63,0.14,0.95,0.75,0.62,0.41,0.84,0
"1245",1,17237,1,2,0.330400467617437,-0.884624015539885,8,32,2,2,1,1.6345147867687,4.42992100715637,0.61,0.87,0.21,0.99,0.09,0.61,0.87,0.3,0.98,0.325,0.0714921667827685,0.48,0.34,0.04,0.66,0.17,0.31,0.05,-0.02,0.24,0.14,0.31,0.07,0,0.26,0.17,0.31,0.16,0,0.49,0.48,0.34,0.04,0.58,0.11
"1246",1,17238,1,2,0.665521441027522,0.737373461481184,8,32,2,2,1,1.02460738504305,5.96445100307465,-0.73,-0.99,-0.98,-0.21,0.012,-0.73,-0.99,-0.99,-0.3,0.309,0.0536009974080597,0.4,0.46,0.06,0.9,0.11,0.22,0.06,-0.02,0.28,0.09,0.22,0.08,0,0.3,0.11,0.22,0.19,0,0.52,0.4,0.46,0.08,0.61,0.08
"1247",1,17239,1,2,0.193144852062687,0.362548385746777,8,32,2,2,1,0.148452809546143,4.4859721382459,0.31,0.32,0.01,0.73,0.601,0.31,0.32,0.06,0.7,0.999,0.0165900159396479,0.16,0.4,0.1,0.71,0.08,0.03,0.08,0,0.22,0.06,0.03,0.09,0.01,0.24,0.08,0.03,0.15,0.01,0.38,0.16,0.4,0.12,0.5,0.01
"1248",1,17240,1,2,0.629572083242238,-0.790581021923572,8,32,2,2,1,1.26841434463859,5.49321111043294,-0.79,-0.39,-0.96,0.21,0.501,-0.79,-0.39,-0.93,0.19,0.31,0.749080555510306,0.24,0.06,0,0.43,0.79,0.08,-0.02,-0.03,0.11,0.6,0.08,0,0,0.13,0.79,0.08,0.01,0,0.35,0.24,0.06,0.01,0.46,0.99
"1249",1,17241,1,2,0.610629215138033,-0.394472782500088,8,32,2,2,1,0.140052403789014,4.72960966428121,-0.47,-0.58,-0.98,-0.17,0.337,-0.47,-0.58,-0.95,-0.23,0.642,0.0631039325191031,0.08,0.29,0.03,0.58,0.19,0.01,0.04,-0.01,0.18,0.13,0.01,0.05,0,0.2,0.19,0.01,0.09,0,0.29,0.08,0.29,0.05,0.47,0.18
"1250",1,17242,1,2,0.287494322285056,-0.499724983703345,8,32,2,2,1,1.16997190238908,5.12392133076986,0.64,0.44,0.07,0.86,0.463,0.64,0.44,0.14,0.84,0.655,0.314977547090856,0.14,0.2,0.01,0.59,0.47,0.02,0,-0.02,0.12,0.32,0.02,0.02,0,0.13,0.47,0.02,0.03,0,0.21,0.14,0.2,0.01,0.34,0.67
"1251",1,17243,1,2,0.224168872926384,0.461930218618363,8,32,2,2,1,0.847555266693234,3.02744408845901,-0.71,-0.53,-0.96,-0.12,0.369,-0.71,-0.53,-0.96,-0.15,0.669,0.171318112896879,0.34,0.25,0.02,0.57,0.3,0.15,0.02,-0.02,0.17,0.23,0.15,0.04,0,0.19,0.3,0.15,0.08,0,0.33,0.34,0.25,0.03,0.49,0.34
"1252",1,17244,1,2,0.59249069262296,0.340789973270148,8,32,2,2,1,0.640906854532659,4.61516441106796,0.55,0.67,0.25,0.98,0.241,0.55,0.67,0.31,0.97,0.303,0.52197267963206,0.16,0.13,0.01,0.5,0.62,0.03,-0.01,-0.02,0.14,0.43,0.03,0.01,0,0.15,0.62,0.03,0.02,0,0.28,0.16,0.13,0,0.37,0.9
"1253",1,17245,1,2,0.284564370755106,-0.138494805898517,8,32,2,2,1,0.21316534653306,4.70120984713236,0.05,0.14,-0.59,0.77,0.812,0.05,0.14,-0.41,0.53,0.685,0.747923689629514,0.1,0.06,0.01,0.41,0.78,0.01,-0.02,-0.03,0.11,0.59,0.01,0,0,0.14,0.78,0.01,0.01,0,0.44,0.1,0.06,0.01,0.46,0.99
"1254",1,17246,1,2,0.299281044164672,-0.182731245178729,8,32,2,2,1,1.29447490628809,4.71123884916306,0.35,0.27,-0.41,0.89,0.662,0.35,0.27,-0.32,0.9,0.651,4.34697779034357e-06,0.55,1.05,0.72,1.39,0,0.41,0.43,0.27,0.65,0,0.41,0.45,0.29,0.66,0,0.41,0.74,0.49,0.91,0.55,1.05,0.62,0.82,0
"1255",1,17247,1,2,0.67859510332346,0.920916974544525,8,32,2,2,1,0.925464897882193,5.60911616881688,-0.33,-0.26,-0.9,0.37,0.675,-0.33,-0.26,-0.87,0.21,0.999,0.137787466972903,0.04,0.3,0.02,0.69,0.2,0,0.03,-0.02,0.23,0.18,0,0.06,0,0.25,0.2,0,0.19,0,0.69,0.04,0.3,0.05,0.67,0.26
"1256",1,17248,1,2,0.960125281475484,-0.627273976802826,8,32,2,2,1,0.352712955325842,5.13807778358459,0.65,0.91,0.32,0.99,0.052,0.65,0.91,0.32,0.98,0.336,0.780397912455968,0.26,0.05,0,0.38,0.83,0.09,-0.02,-0.02,0.08,0.48,0.09,0,0,0.1,0.83,0.09,0,0,0.18,0.26,0.05,0,0.34,1
"1257",1,17249,1,2,0.209720268147066,0.973766795359552,8,32,2,2,1,1.54273855080828,5.01358480850856,0.59,0.04,-0.79,0.8,0.958,0.59,0.04,-0.72,0.76,0.999,0.00737082769265502,0.64,0.45,0.15,0.7,0.01,0.54,0.17,0,0.41,0,0.54,0.19,0.03,0.42,0.01,0.54,0.56,0.13,0.86,0.64,0.45,0.36,0.81,0
"1258",1,17250,1,2,0.520460315980017,0.474023275543004,8,32,2,2,1,1.8044981341809,4.79067964156469,0.48,0.6,0.25,0.97,0.319,0.48,0.6,0.3,0.94,0.999,0.000441987742143443,0.72,0.64,0.34,0.93,0.01,0.69,0.19,0.04,0.43,0.01,0.69,0.2,0.06,0.44,0.01,0.69,0.32,0.09,0.58,0.72,0.64,0.31,0.65,0
"1259",1,17251,1,2,0.0415558628737926,0.0693382285535336,8,128,4,4,1,1.57919824929442,7.3695837577184,0.44,0.64,0.24,0.94,0.117,0.44,0.64,0.27,0.94,0.103,4.26312865314893e-07,0.57,0.56,0.47,0.76,0,0.58,0.23,0.16,0.39,0,0.58,0.27,0.2,0.43,0,0.58,0.59,0.43,0.76,0.57,0.56,0.51,0.69,0
"1260",1,17252,1,2,0.475697216344997,-0.629311259370297,8,128,4,4,1,2.1879748464562,9.45220172802607,-0.73,-0.89,-0.97,-0.59,0.008,-0.73,-0.89,-0.97,-0.59,0.01,1.07773792327429e-09,0.51,0.61,0.51,0.76,0,0.38,0.23,0.19,0.34,0,0.38,0.26,0.22,0.37,0,0.38,0.42,0.33,0.54,0.51,0.61,0.46,0.62,0
"1261",1,17253,1,2,0.173994281794876,0.338267414364964,8,128,4,4,1,3.67347614420578,7.32555677890778,0.67,0.61,0.03,0.89,0.134,0.67,0.61,0.08,0.91,0.124,4.68417568776668e-16,0.7,0.85,0.73,1,0,0.79,0.48,0.42,0.61,0,0.79,0.52,0.45,0.64,0,0.79,0.89,0.76,0.95,0.7,0.85,0.69,0.8,0
"1262",1,17254,1,2,0.818200652953237,0.766673553269356,8,128,4,4,1,2.37690642336383,5.82345276673635,0,0.25,0.03,0.5,0.555,0,0.25,0.07,0.43,0.571,7.56320801191611e-13,0.55,0.63,0.53,0.78,0,0.56,0.31,0.24,0.43,0,0.56,0.34,0.27,0.45,0,0.56,0.52,0.4,0.64,0.55,0.63,0.47,0.6,0
"1263",1,17255,1,2,0.801531506003812,0.332345712929964,8,128,4,4,1,0.996538322023116,7.76877638896306,0.22,0.27,-0.03,0.62,0.515,0.22,0.27,0.02,0.55,0.5,6.02835285736898e-05,0.47,0.57,0.44,0.76,0,0.35,0.15,0.1,0.29,0,0.35,0.19,0.14,0.33,0,0.35,0.43,0.27,0.65,0.47,0.57,0.45,0.67,0
"1264",1,17256,1,2,0.800746513064951,0.309628444258124,8,128,4,4,1,1.9629986547702,7.55979189475377,-0.1,-0.26,-0.45,-0.05,0.543,-0.1,-0.26,-0.43,-0.09,0.527,0.513612945278954,0.17,0.19,0.17,0.39,0.94,0.05,0,-0.01,0.09,0.49,0.05,0.03,0.02,0.11,0.93,0.05,0.05,0.03,0.18,0.17,0.19,0.14,0.32,0.7
"1265",1,17257,1,2,0.912694148253649,-0.281803693622351,8,128,4,4,1,3.70051683811471,7.6532536149025,0.1,0.17,-0.05,0.39,0.707,0.1,0.17,-0.05,0.35,0.69,8.4090739703834e-11,0.7,0.79,0.67,0.95,0,0.67,0.3,0.25,0.44,0,0.67,0.34,0.29,0.47,0,0.67,0.61,0.5,0.73,0.7,0.79,0.57,0.71,0
"1266",1,17258,1,2,0.903466316638514,0.04513183189556,8,128,4,4,1,2.58157010097057,7.66092481215795,0.01,-0.03,-0.32,0.27,0.948,0.01,-0.03,-0.29,0.22,0.958,2.96346093384046e-06,0.43,0.57,0.47,0.76,0,0.33,0.18,0.13,0.31,0,0.33,0.22,0.17,0.34,0,0.33,0.43,0.31,0.59,0.43,0.57,0.42,0.62,0
"1267",1,17259,1,2,0.387337583582848,-0.487592192366719,8,128,4,4,1,1.48892355218064,9.66795094013214,-0.26,-0.22,-0.42,-0.01,0.626,-0.26,-0.22,-0.4,-0.03,0.619,0.0027690120483997,0.34,0.4,0.3,0.59,0.07,0.15,0.08,0.04,0.22,0.03,0.15,0.12,0.08,0.25,0.06,0.15,0.25,0.15,0.45,0.34,0.4,0.32,0.53,0
"1268",1,17260,1,2,0.907920006429777,-0.0738368039019406,8,128,4,4,1,2.13127256045118,7.62027159929275,-0.19,-0.59,-0.82,-0.29,0.131,-0.19,-0.59,-0.85,-0.29,0.138,1.59024964326652e-07,0.58,0.57,0.44,0.74,0,0.44,0.19,0.12,0.32,0,0.44,0.22,0.16,0.35,0,0.44,0.38,0.27,0.53,0.58,0.57,0.41,0.58,0
"1269",1,17261,1,2,0.769742491422221,-0.520376625470817,8,128,4,4,1,0.0418274608347565,7.71962010065714,-0.79,-0.74,-0.94,-0.52,0.052,-0.79,-0.74,-0.92,-0.53,0.041,0.772045962778822,0.01,0.17,0.14,0.35,0.95,0,-0.01,-0.02,0.09,0.59,0,0.02,0.02,0.11,0.97,0,0.04,0.03,0.18,0.01,0.17,0.13,0.32,0.77
"1270",1,17262,1,2,0.294292766833678,-0.74171652412042,8,128,4,4,1,2.73867632076144,7.38001519441605,0.04,0.3,-0.12,0.66,0.484,0.04,0.3,-0.06,0.64,0.496,1.59982419696974e-08,0.56,0.64,0.52,0.83,0,0.52,0.25,0.18,0.41,0,0.52,0.29,0.22,0.44,0,0.52,0.57,0.43,0.73,0.56,0.64,0.51,0.67,0
"1271",1,17263,1,2,0.185064585180953,0.527110909577459,8,128,4,4,1,3.59092090046033,7.67047096093496,-0.43,-0.3,-0.57,0,0.472,-0.43,-0.3,-0.51,-0.07,0.457,5.60198452157827e-09,0.59,0.58,0.47,0.75,0,0.48,0.22,0.16,0.35,0,0.48,0.26,0.19,0.37,0,0.48,0.43,0.31,0.57,0.59,0.58,0.44,0.61,0
"1272",1,17264,1,2,0.293650767765939,-0.687000497244298,8,128,4,4,1,1.46033119377447,7.54524951775869,-0.08,-0.25,-0.51,0.01,0.545,-0.08,-0.25,-0.46,-0.02,0.583,1.21121776968231e-10,0.71,0.7,0.58,0.87,0,0.75,0.31,0.24,0.47,0,0.75,0.35,0.28,0.5,0,0.75,0.65,0.51,0.77,0.71,0.7,0.57,0.71,0
"1273",1,17265,1,2,0.896552450489253,-0.409957711119205,8,128,4,4,1,1.77529390367912,9.58305720885595,-0.42,-0.42,-0.69,-0.1,0.315,-0.42,-0.42,-0.65,-0.14,0.284,0.000873348289040417,0.33,0.42,0.31,0.6,0.02,0.19,0.1,0.05,0.25,0.01,0.19,0.14,0.09,0.28,0.03,0.19,0.29,0.18,0.48,0.33,0.42,0.35,0.54,0
"1274",1,17266,1,2,0.780599845573306,0.757489733397961,8,128,4,4,1,0.287136675522197,9.71398665507635,0.89,0.65,0.4,0.9,0.109,0.89,0.65,0.41,0.87,0.104,0.312797890010162,0.22,0.24,0.2,0.44,0.68,0.08,0.01,0,0.12,0.37,0.08,0.05,0.04,0.15,0.72,0.08,0.11,0.07,0.28,0.22,0.24,0.2,0.41,0.27
"1275",1,17267,1,2,0.712572457268834,0.976213689427823,8,128,4,4,1,1.34848493858706,8.6658925096194,0.56,0.73,0.47,0.92,0.056,0.56,0.73,0.46,0.93,0.059,0.0341039955879684,0.21,0.33,0.25,0.54,0.45,0.1,0.04,0.01,0.16,0.11,0.1,0.08,0.04,0.19,0.39,0.1,0.14,0.07,0.3,0.21,0.33,0.22,0.42,0.06
"1276",1,17268,1,2,0.317419677507132,-0.111563108861446,8,128,4,4,1,1.33658765454078,7.82579007546107,0.04,-0.08,-0.31,0.14,0.863,0.04,-0.08,-0.25,0.09,0.857,2.18389049340464e-07,0.46,0.56,0.51,0.76,0,0.42,0.21,0.17,0.36,0,0.42,0.25,0.21,0.4,0,0.42,0.49,0.35,0.69,0.46,0.56,0.46,0.64,0
"1277",1,17269,1,2,0.932564601302147,0.636624224949628,8,128,4,4,1,0.78717651726678,8.17048759857814,0.4,0.42,0.19,0.67,0.308,0.4,0.42,0.21,0.64,0.308,8.06126053642662e-06,0.37,0.47,0.39,0.63,0.01,0.23,0.15,0.1,0.29,0,0.23,0.18,0.13,0.32,0,0.23,0.32,0.22,0.49,0.37,0.47,0.35,0.55,0
